trade_date,ts_code,up_limit,down_limit
20250403,301278.SZ,41.5,27.66
20250403,301279.SZ,31.86,21.24
20250403,301280.SZ,71.29,47.53
20250403,301281.SZ,39.19,26.13
20250403,301282.SZ,27.32,18.22
20250403,301283.SZ,32.92,21.94
20250403,301285.SZ,35.0,23.34
20250403,301286.SZ,35.76,23.84
20250403,301287.SZ,37.57,25.05
20250403,301288.SZ,14.93,9.95
20250403,301289.SZ,60.64,40.42
20250403,301290.SZ,28.98,19.32
20250403,301291.SZ,55.02,36.68
20250403,301292.SZ,17.22,11.48
20250403,301293.SZ,58.82,39.22
20250403,301295.SZ,26.75,17.83
20250403,301296.SZ,11.76,7.84
20250403,301297.SZ,49.62,33.08
20250403,301298.SZ,19.44,12.96
20250403,301299.SZ,75.37,50.25
20250403,301300.SZ,39.88,26.58
20250403,301301.SZ,15.74,10.5
20250403,301302.SZ,26.95,17.97
20250403,301303.SZ,16.7,11.14
20250403,301305.SZ,21.08,14.06
20250403,301306.SZ,46.61,31.07
20250403,301307.SZ,28.26,18.84
20250403,301308.SZ,111.4,74.26
20250403,301309.SZ,32.76,21.84
20250403,301310.SZ,38.75,25.83
20250403,301311.SZ,21.64,14.42
20250403,301312.SZ,52.2,34.8
20250403,301313.SZ,28.09,18.73
20250403,301314.SZ,42.76,28.5
20250403,301315.SZ,61.87,41.25
20250403,301316.SZ,29.8,19.86
20250403,301317.SZ,24.83,16.55
20250403,301318.SZ,36.36,24.24
20250403,301319.SZ,46.68,31.12
20250403,301320.SZ,20.84,13.9
20250403,301321.SZ,18.46,12.3
20250403,301322.SZ,31.3,20.86
20250403,301323.SZ,51.59,34.39
20250403,301325.SZ,72.92,48.62
20250403,301326.SZ,75.42,50.28
20250403,301327.SZ,98.78,65.86
20250403,301328.SZ,50.14,33.42
20250403,301329.SZ,24.11,16.07
20250403,301330.SZ,33.62,22.42
20250403,301331.SZ,31.16,20.78
20250403,301332.SZ,13.3,8.86
20250403,301333.SZ,65.23,43.49
20250403,301335.SZ,28.44,18.96
20250403,301336.SZ,101.77,67.85
20250403,301337.SZ,34.86,23.24
20250403,301338.SZ,40.97,27.31
20250403,301339.SZ,28.43,18.95
20250403,301345.SZ,87.78,58.52
20250403,301348.SZ,31.73,21.15
20250403,301349.SZ,43.51,29.01
20250403,301353.SZ,36.11,24.07
20250403,301355.SZ,13.82,9.22
20250403,301356.SZ,19.25,12.83
20250403,301357.SZ,40.09,26.73
20250403,301358.SZ,42.0,28.0
20250403,301359.SZ,29.46,19.64
20250403,301360.SZ,60.5,40.34
20250403,301361.SZ,40.92,27.28
20250403,301362.SZ,47.23,31.49
20250403,301363.SZ,35.81,23.87
20250403,301365.SZ,22.08,14.72
20250403,301366.SZ,63.78,42.52
20250403,301367.SZ,93.36,62.24
20250403,301368.SZ,87.97,58.65
20250403,301369.SZ,65.62,43.74
20250403,301370.SZ,13.54,9.02
20250403,301371.SZ,42.31,28.21
20250403,301372.SZ,24.24,16.16
20250403,301373.SZ,35.86,23.9
20250403,301376.SZ,23.75,15.83
20250403,301377.SZ,33.78,22.52
20250403,301378.SZ,33.28,22.18
20250403,301379.SZ,34.18,22.78
20250403,301380.SZ,55.84,37.22
20250403,301381.SZ,27.1,18.06
20250403,301382.SZ,48.1,32.06
20250403,301383.SZ,58.93,39.29
20250403,301386.SZ,27.17,18.11
20250403,301387.SZ,43.31,28.87
20250403,301388.SZ,27.98,18.66
20250403,301389.SZ,26.16,17.44
20250403,301390.SZ,42.78,28.52
20250403,301391.SZ,45.3,30.2
20250403,301392.SZ,106.03,70.69
20250403,301393.SZ,57.4,38.26
20250403,301395.SZ,15.12,10.08
20250403,301396.SZ,113.26,75.5
20250403,301397.SZ,42.11,28.07
20250403,301398.SZ,65.1,43.4
20250403,301399.SZ,29.9,19.94
20250403,301408.SZ,14.51,9.67
20250403,301413.SZ,109.5,73.0
20250403,301418.SZ,40.76,27.18
20250403,301419.SZ,37.57,25.05
20250403,301421.SZ,63.53,42.35
20250403,301428.SZ,49.16,32.78
20250403,301429.SZ,20.83,13.89
20250403,301439.SZ,19.0,12.66
20250403,301446.SZ,26.95,17.97
20250403,301448.SZ,27.48,18.32
20250403,301456.SZ,29.99,19.99
20250403,301458.SZ,43.01,28.67
20250403,301459.SZ,67.18,44.78
20250403,301468.SZ,27.68,18.46
20250403,301469.SZ,30.24,20.16
20250403,301479.SZ,152.4,101.6
20250403,301486.SZ,63.88,42.58
20250403,301487.SZ,24.47,16.31
20250403,301488.SZ,80.24,53.5
20250403,301489.SZ,83.03,55.35
20250403,301498.SZ,109.74,73.16
20250403,301499.SZ,31.24,20.82
20250403,301500.SZ,24.6,16.4
20250403,301501.SZ,63.0,42.0
20250403,301502.SZ,48.13,32.09
20250403,301503.SZ,48.89,32.59
20250403,301505.SZ,27.19,18.13
20250403,301507.SZ,16.07,10.71
20250403,301508.SZ,39.52,26.34
20250403,301509.SZ,33.6,22.4
20250403,301510.SZ,43.63,29.09
20250403,301511.SZ,16.86,11.24
20250403,301512.SZ,48.52,32.34
20250403,301515.SZ,23.53,15.69
20250403,301516.SZ,19.55,13.03
20250403,301517.SZ,63.68,42.46
20250403,301518.SZ,21.84,14.56
20250403,301519.SZ,16.12,10.74
20250403,301520.SZ,51.23,34.15
20250403,301522.SZ,44.56,29.7
20250403,301525.SZ,99.92,66.62
20250403,301526.SZ,4.19,2.79
20250403,301528.SZ,53.69,35.79
20250403,301529.SZ,35.39,23.59
20250403,301533.SZ,38.42,25.62
20250403,301535.SZ,26.96,17.98
20250403,301536.SZ,70.36,46.9
20250403,301538.SZ,88.84,59.22
20250403,301539.SZ,25.56,17.04
20250403,301548.SZ,60.72,40.48
20250403,301550.SZ,125.66,83.78
20250403,301551.SZ,60.06,40.04
20250403,301552.SZ,65.39,43.59
20250403,301555.SZ,29.38,19.58
20250403,301556.SZ,106.99,71.33
20250403,301557.SZ,96.84,64.56
20250403,301558.SZ,9.83,6.55
20250403,301559.SZ,19.86,13.24
20250403,301565.SZ,28.26,18.84
20250403,301566.SZ,19.8,13.2
20250403,301567.SZ,49.73,33.15
20250403,301568.SZ,45.49,30.33
20250403,301571.SZ,50.66,33.78
20250403,301577.SZ,67.24,44.82
20250403,301578.SZ,57.83,38.55
20250403,301580.SZ,68.0,45.34
20250403,301581.SZ,66.14,44.1
20250403,301585.SZ,60.68,40.46
20250403,301586.SZ,62.32,41.54
20250403,301587.SZ,28.34,18.9
20250403,301588.SZ,22.61,15.07
20250403,301589.SZ,195.9,130.6
20250403,301591.SZ,45.48,30.32
20250403,301592.SZ,162.05,108.03
20250403,301596.SZ,158.8,105.86
20250403,301598.SZ,79.64,53.1
20250403,301600.SZ,212.04,141.36
20250403,301601.SZ,44.78,29.86
20250403,301602.SZ,32.2,21.46
20250403,301603.SZ,60.13,40.09
20250403,301606.SZ,48.94,32.62
20250403,301607.SZ,56.17,37.45
20250403,301608.SZ,99.74,66.5
20250403,301611.SZ,69.47,46.31
20250403,301613.SZ,93.25,62.17
20250403,301616.SZ,69.37,46.25
20250403,301617.SZ,61.1,40.74
20250403,301618.SZ,96.23,64.15
20250403,301622.SZ,85.44,56.96
20250403,301626.SZ,103.2,68.8
20250403,301628.SZ,107.74,71.82
20250403,301629.SZ,219.6,146.4
20250403,301631.SZ,146.28,97.52
20250403,301633.SZ,101.1,67.4
20250403,301658.SZ,999999.999,0.01
20250403,302132.SZ,71.87,47.91
20250403,430017.BJ,23.53,12.67
20250403,430047.BJ,19.87,10.71
20250403,430090.BJ,8.22,4.44
20250403,430139.BJ,30.94,16.66
20250403,430198.BJ,16.69,8.99
20250403,430300.BJ,24.05,12.95
20250403,430418.BJ,46.65,25.13
20250403,430425.BJ,33.41,17.99
20250403,430476.BJ,16.08,8.66
20250403,430478.BJ,31.43,16.93
20250403,430489.BJ,29.82,16.06
20250403,430510.BJ,28.73,15.47
20250403,430556.BJ,13.37,7.21
20250403,430564.BJ,27.59,14.87
20250403,430685.BJ,17.03,9.17
20250403,430718.BJ,21.86,11.78
20250403,501001.SH,1.279,1.047
20250403,501005.SH,0.982,0.804
20250403,501007.SH,1.056,0.864
20250403,501008.SH,1.031,0.843
20250403,501009.SH,1.317,1.077
20250403,501010.SH,1.298,1.062
20250403,501011.SH,1.214,0.994
20250403,501012.SH,1.184,0.968
20250403,501015.SH,1.355,1.109
20250403,501016.SH,1.313,1.075
20250403,501017.SH,1.299,1.063
20250403,501018.SH,1.387,1.135
20250403,501019.SH,1.256,1.028
20250403,501021.SH,1.396,1.142
20250403,501022.SH,2.366,1.936
20250403,501023.SH,1.304,1.067
20250403,501025.SH,1.658,1.356
20250403,501026.SH,0.828,0.678
20250403,501028.SH,1.474,1.206
20250403,501029.SH,1.782,1.458
20250403,501030.SH,0.556,0.455
20250403,501031.SH,0.548,0.448
20250403,501032.SH,1.224,1.002
20250403,501036.SH,1.224,1.002
20250403,501037.SH,1.214,0.994
20250403,501038.SH,1.906,1.56
20250403,501043.SH,1.439,1.177
20250403,501045.SH,1.419,1.161
20250403,501046.SH,2.149,1.759
20250403,501047.SH,1.221,0.999
20250403,501048.SH,1.213,0.993
20250403,501050.SH,1.594,1.304
20250403,501051.SH,1.844,1.508
20250403,501053.SH,1.136,0.93
20250403,501057.SH,1.893,1.549
20250403,501058.SH,1.858,1.52
20250403,501059.SH,2.184,1.787
20250403,501060.SH,2.245,1.837
20250403,501061.SH,2.203,1.803
20250403,501062.SH,1.631,1.335
20250403,501064.SH,2.226,1.822
20250403,501065.SH,1.066,0.872
20250403,501070.SH,1.045,0.855
20250403,501071.SH,1.121,0.917
20250403,501073.SH,1.271,1.04
20250403,501075.SH,2.006,1.642
20250403,501076.SH,1.494,1.222
20250403,501077.SH,2.158,1.766
20250403,501078.SH,2.063,1.688
20250403,501079.SH,2.49,2.038
20250403,501080.SH,1.15,0.941
20250403,501081.SH,2.455,2.009
20250403,501082.SH,1.705,1.395
20250403,501083.SH,1.426,1.166
20250403,501085.SH,1.638,1.34
20250403,501087.SH,1.276,1.044
20250403,501088.SH,0.782,0.64
20250403,501089.SH,1.267,1.037
20250403,501090.SH,1.329,1.087
20250403,501091.SH,0.916,0.75
20250403,501092.SH,1.243,1.017
20250403,501093.SH,1.194,0.977
20250403,501095.SH,0.567,0.464
20250403,501096.SH,0.758,0.62
20250403,501097.SH,1.135,0.929
20250403,501098.SH,1.323,1.083
20250403,501099.SH,1.536,1.256
20250403,501186.SH,0.779,0.637
20250403,501188.SH,0.869,0.711
20250403,501189.SH,1.044,0.854
20250403,501200.SH,0.804,0.658
20250403,501201.SH,1.091,0.893
20250403,501202.SH,0.977,0.799
20250403,501203.SH,0.949,0.777
20250403,501205.SH,0.58,0.474
20250403,501206.SH,0.714,0.584
20250403,501207.SH,0.624,0.51
20250403,501208.SH,1.084,0.887
20250403,501209.SH,0.678,0.554
20250403,501210.SH,0.847,0.693
20250403,501211.SH,1.066,0.872
20250403,501212.SH,0.968,0.792
20250403,501213.SH,0.926,0.758
20250403,501215.SH,0.961,0.787
20250403,501216.SH,0.823,0.673
20250403,501217.SH,0.927,0.759
20250403,501218.SH,0.919,0.752
20250403,501219.SH,1.323,1.083
20250403,501220.SH,0.971,0.795
20250403,501222.SH,1.107,0.905
20250403,501225.SH,1.42,1.162
20250403,501300.SH,1.067,0.873
20250403,501301.SH,1.48,1.211
20250403,501302.SH,1.338,1.094
20250403,501303.SH,0.994,0.814
20250403,501305.SH,1.331,1.089
20250403,501306.SH,1.293,1.058
20250403,501307.SH,1.229,1.005
20250403,501310.SH,1.326,1.085
20250403,501311.SH,1.37,1.121
20250403,501312.SH,1.597,1.307
20250403,502000.SH,1.773,1.451
20250403,502003.SH,1.35,1.104
20250403,502006.SH,1.462,1.196
20250403,502010.SH,1.382,1.13
20250403,502013.SH,1.244,1.018
20250403,502023.SH,1.7,1.391
20250403,502048.SH,1.184,0.968
20250403,502053.SH,1.207,0.987
20250403,502056.SH,0.735,0.601
20250403,506000.SH,0.928,0.618
20250403,506001.SH,1.165,0.777
20250403,506002.SH,1.106,0.738
20250403,506003.SH,0.827,0.551
20250403,506005.SH,0.992,0.662
20250403,506006.SH,0.996,0.664
20250403,506008.SH,0.904,0.602
20250403,508000.SH,3.255,2.663
20250403,508001.SH,8.171,6.685
20250403,508002.SH,3.13,2.561
20250403,508003.SH,4.145,3.391
20250403,508005.SH,4.255,3.481
20250403,508006.SH,4.344,3.554
20250403,508007.SH,9.309,7.617
20250403,508008.SH,10.343,8.463
20250403,508009.SH,8.425,6.893
20250403,508010.SH,3.541,2.897
20250403,508011.SH,3.982,3.258
20250403,508012.SH,3.545,2.901
20250403,508015.SH,9.191,7.52
20250403,508017.SH,3.651,2.987
20250403,508018.SH,5.959,4.875
20250403,508019.SH,2.789,2.282
20250403,508021.SH,5.151,4.215
20250403,508022.SH,3.454,2.826
20250403,508026.SH,4.726,3.866
20250403,508027.SH,4.212,3.446
20250403,508028.SH,11.704,9.576
20250403,508031.SH,4.389,3.591
20250403,508033.SH,7.481,6.121
20250403,508036.SH,11.006,9.005
20250403,508048.SH,3.912,3.2
20250403,508055.SH,3.995,3.269
20250403,508056.SH,4.068,3.328
20250403,508058.SH,4.263,3.488
20250403,508066.SH,7.273,5.951
20250403,508068.SH,4.352,3.56
20250403,508069.SH,7.579,6.201
20250403,508077.SH,3.537,2.894
20250403,508078.SH,3.394,2.777
20250403,508084.SH,4.161,3.405
20250403,508086.SH,6.096,4.988
20250403,508087.SH,12.606,10.314
20250403,508088.SH,4.323,3.537
20250403,508089.SH,5.687,4.653
20250403,508092.SH,4.611,3.773
20250403,508096.SH,13.386,10.952
20250403,508097.SH,3.696,3.024
20250403,508098.SH,3.848,3.148
20250403,508099.SH,2.407,1.969
20250403,510010.SH,1.766,1.445
20250403,510020.SH,3.434,2.81
20250403,510030.SH,1.088,0.89
20250403,510040.SH,1.085,0.887
20250403,510050.SH,2.988,2.444
20250403,510060.SH,2.682,2.194
20250403,510090.SH,2.729,2.233
20250403,510100.SH,2.923,2.391
20250403,510130.SH,6.488,5.308
20250403,510150.SH,0.586,0.48
20250403,510160.SH,0.913,0.747
20250403,510170.SH,0.971,0.795
20250403,510180.SH,3.907,3.197
20250403,510190.SH,4.147,3.393
20250403,510200.SH,1.277,1.045
20250403,510210.SH,0.902,0.738
20250403,510230.SH,1.439,1.177
20250403,510270.SH,1.438,1.176
20250403,510290.SH,2.241,1.833
20250403,510300.SH,4.377,3.581
20250403,510310.SH,4.203,3.439
20250403,510330.SH,4.403,3.603
20250403,510350.SH,4.327,3.541
20250403,510360.SH,1.59,1.301
20250403,510370.SH,0.948,0.776
20250403,510380.SH,1.225,1.003
20250403,510390.SH,4.64,3.796
20250403,510410.SH,1.333,1.091
20250403,510500.SH,6.482,5.304
20250403,510510.SH,2.03,1.661
20250403,510530.SH,6.842,5.598
20250403,510550.SH,1.626,1.33
20250403,510560.SH,1.53,1.252
20250403,510570.SH,1.008,0.824
20250403,510580.SH,3.255,2.663
20250403,510590.SH,6.697,5.479
20250403,510600.SH,3.751,3.069
20250403,510630.SH,1.052,0.86
20250403,510650.SH,2.978,2.436
20250403,510660.SH,2.47,2.021
20250403,510680.SH,3.042,2.489
20250403,510710.SH,4.025,3.293
20250403,510720.SH,1.065,0.871
20250403,510760.SH,1.168,0.956
20250403,510770.SH,0.639,0.523
20250403,510800.SH,1.345,1.101
20250403,510810.SH,0.903,0.739
20250403,510850.SH,3.368,2.756
20250403,510880.SH,3.423,2.801
20250403,510900.SH,1.225,1.003
20250403,510950.SH,1.213,0.993
20250403,510980.SH,1.25,1.022
20250403,510990.SH,0.978,0.8
20250403,511010.SH,154.31,126.254
20250403,511020.SH,127.933,104.673
20250403,511030.SH,115.921,94.845
20250403,511060.SH,116.84,95.596
20250403,511070.SH,109.695,89.751
20250403,511090.SH,134.488,110.036
20250403,511100.SH,118.606,97.042
20250403,511110.SH,109.846,89.874
20250403,511130.SH,120.299,98.427
20250403,511160.SH,109.58,89.656
20250403,511180.SH,12.576,10.29
20250403,511190.SH,109.692,89.748
20250403,511200.SH,109.975,89.979
20250403,511220.SH,11.228,9.186
20250403,511260.SH,148.172,121.232
20250403,511270.SH,128.058,104.774
20250403,511360.SH,122.647,100.347
20250403,511380.SH,13.208,10.806
20250403,511520.SH,125.852,102.97
20250403,511580.SH,118.011,96.555
20250403,511600.SH,110.011,90.009
20250403,511620.SH,110.017,90.014
20250403,511650.SH,110.004,90.004
20250403,511660.SH,110.019,90.015
20250403,511670.SH,110.0,90.0
20250403,511690.SH,110.009,90.007
20250403,511700.SH,110.01,90.008
20250403,511770.SH,110.0,90.0
20250403,511800.SH,110.006,90.005
20250403,511810.SH,110.01,90.008
20250403,511820.SH,109.991,89.993
20250403,511830.SH,110.006,90.005
20250403,511850.SH,110.012,90.01
20250403,511860.SH,110.007,90.005
20250403,511880.SH,110.439,90.359
20250403,511900.SH,110.009,90.007
20250403,511910.SH,110.025,90.021
20250403,511920.SH,110.007,90.005
20250403,511930.SH,110.001,90.001
20250403,511950.SH,110.007,90.005
20250403,511960.SH,110.003,90.003
20250403,511970.SH,110.003,90.003
20250403,511980.SH,110.103,90.085
20250403,511990.SH,110.011,90.009
20250403,512000.SH,1.144,0.936
20250403,512010.SH,0.406,0.332
20250403,512020.SH,1.106,0.905
20250403,512040.SH,1.066,0.872
20250403,512050.SH,1.041,0.851
20250403,512070.SH,0.843,0.689
20250403,512080.SH,1.124,0.92
20250403,512090.SH,1.724,1.41
20250403,512100.SH,2.762,2.26
20250403,512120.SH,0.472,0.386
20250403,512150.SH,1.781,1.457
20250403,512160.SH,1.317,1.077
20250403,512170.SH,0.376,0.308
20250403,512180.SH,1.538,1.258
20250403,512190.SH,2.11,1.726
20250403,512200.SH,1.519,1.243
20250403,512220.SH,1.915,1.567
20250403,512260.SH,1.741,1.425
20250403,512280.SH,1.596,1.306
20250403,512290.SH,1.056,0.864
20250403,512330.SH,1.143,0.935
20250403,512360.SH,1.635,1.337
20250403,512380.SH,1.451,1.187
20250403,512390.SH,1.186,0.97
20250403,512400.SH,1.176,0.962
20250403,512480.SH,1.152,0.942
20250403,512500.SH,3.556,2.91
20250403,512510.SH,1.837,1.503
20250403,512520.SH,1.301,1.065
20250403,512530.SH,1.616,1.322
20250403,512550.SH,1.663,1.361
20250403,512560.SH,0.688,0.563
20250403,512570.SH,1.196,0.978
20250403,512580.SH,1.041,0.851
20250403,512600.SH,0.762,0.624
20250403,512640.SH,2.49,2.038
20250403,512650.SH,1.096,0.896
20250403,512660.SH,1.125,0.921
20250403,512670.SH,0.772,0.632
20250403,512680.SH,1.157,0.947
20250403,512690.SH,0.678,0.554
20250403,512700.SH,1.695,1.387
20250403,512710.SH,0.657,0.537
20250403,512720.SH,1.203,0.985
20250403,512730.SH,1.718,1.406
20250403,512750.SH,1.519,1.243
20250403,512760.SH,1.277,1.045
20250403,512770.SH,1.483,1.213
20250403,512800.SH,1.681,1.375
20250403,512810.SH,1.3,1.064
20250403,512820.SH,1.475,1.207
20250403,512870.SH,1.349,1.103
20250403,512880.SH,1.197,0.979
20250403,512890.SH,1.233,1.009
20250403,512900.SH,1.185,0.969
20250403,512910.SH,1.128,0.923
20250403,512930.SH,1.494,1.222
20250403,512950.SH,1.434,1.174
20250403,512960.SH,1.392,1.139
20250403,512970.SH,1.337,1.094
20250403,512980.SH,0.9,0.736
20250403,512990.SH,1.764,1.444
20250403,513000.SH,1.483,1.213
20250403,513010.SH,0.84,0.688
20250403,513020.SH,1.23,1.006
20250403,513030.SH,1.896,1.552
20250403,513040.SH,1.532,1.254
20250403,513050.SH,1.602,1.31
20250403,513060.SH,0.541,0.443
20250403,513070.SH,1.483,1.213
20250403,513080.SH,1.771,1.449
20250403,513090.SH,1.713,1.401
20250403,513100.SH,1.586,1.298
20250403,513110.SH,1.794,1.468
20250403,513120.SH,1.058,0.866
20250403,513130.SH,0.803,0.657
20250403,513140.SH,1.455,1.191
20250403,513150.SH,1.25,1.022
20250403,513160.SH,1.252,1.024
20250403,513170.SH,1.458,1.193
20250403,513180.SH,0.823,0.673
20250403,513190.SH,1.645,1.346
20250403,513200.SH,0.956,0.782
20250403,513210.SH,1.599,1.309
20250403,513220.SH,1.427,1.167
20250403,513230.SH,1.173,0.959
20250403,513260.SH,1.568,1.283
20250403,513280.SH,0.983,0.805
20250403,513290.SH,1.209,0.989
20250403,513300.SH,1.98,1.62
20250403,513310.SH,1.635,1.337
20250403,513320.SH,1.448,1.184
20250403,513330.SH,0.56,0.458
20250403,513350.SH,1.08,0.884
20250403,513360.SH,0.59,0.482
20250403,513380.SH,0.745,0.609
20250403,513390.SH,1.747,1.429
20250403,513400.SH,1.206,0.986
20250403,513500.SH,2.131,1.743
20250403,513520.SH,1.519,1.243
20250403,513530.SH,1.65,1.35
20250403,513550.SH,1.165,0.953
20250403,513560.SH,1.449,1.185
20250403,513580.SH,0.815,0.667
20250403,513590.SH,1.042,0.852
20250403,513600.SH,2.96,2.422
20250403,513630.SH,1.486,1.216
20250403,513650.SH,1.62,1.326
20250403,513660.SH,3.148,2.576
20250403,513690.SH,1.036,0.848
20250403,513700.SH,0.57,0.466
20250403,513730.SH,1.262,1.032
20250403,513750.SH,1.408,1.152
20250403,513770.SH,1.158,0.948
20250403,513780.SH,1.341,1.097
20250403,513800.SH,1.525,1.247
20250403,513810.SH,1.608,1.316
20250403,513820.SH,1.24,1.014
20250403,513830.SH,1.124,0.92
20250403,513850.SH,1.409,1.153
20250403,513860.SH,0.791,0.647
20250403,513870.SH,1.477,1.209
20250403,513880.SH,1.403,1.148
20250403,513890.SH,1.232,1.008
20250403,513900.SH,1.077,0.881
20250403,513910.SH,1.508,1.234
20250403,513920.SH,1.536,1.256
20250403,513950.SH,1.384,1.132
20250403,513970.SH,1.027,0.841
20250403,513980.SH,0.791,0.647
20250403,513990.SH,1.177,0.963
20250403,515000.SH,1.445,1.183
20250403,515010.SH,1.367,1.119
20250403,515020.SH,1.775,1.453
20250403,515030.SH,1.394,1.14
20250403,515050.SH,1.221,0.999
20250403,515060.SH,0.721,0.59
20250403,515070.SH,1.333,1.091
20250403,515080.SH,1.673,1.369
20250403,515090.SH,1.312,1.074
20250403,515100.SH,1.615,1.321
20250403,515110.SH,1.473,1.205
20250403,515120.SH,0.628,0.514
20250403,515130.SH,1.352,1.106
20250403,515150.SH,1.388,1.136
20250403,515160.SH,1.414,1.157
20250403,515170.SH,0.649,0.531
20250403,515180.SH,1.495,1.223
20250403,515190.SH,1.33,1.088
20250403,515200.SH,1.745,1.427
20250403,515210.SH,1.379,1.129
20250403,515220.SH,1.126,0.922
20250403,515230.SH,0.917,0.751
20250403,515250.SH,1.114,0.912
20250403,515260.SH,0.988,0.808
20250403,515290.SH,1.5,1.228
20250403,515300.SH,1.496,1.224
20250403,515310.SH,1.247,1.021
20250403,515320.SH,0.915,0.749
20250403,515330.SH,1.199,0.981
20250403,515350.SH,5.568,4.556
20250403,515360.SH,5.773,4.723
20250403,515380.SH,4.808,3.934
20250403,515390.SH,1.211,0.991
20250403,515400.SH,0.999,0.817
20250403,515450.SH,1.565,1.281
20250403,515530.SH,3.465,2.835
20250403,515550.SH,1.426,1.166
20250403,515560.SH,1.095,0.896
20250403,515580.SH,0.939,0.769
20250403,515590.SH,1.615,1.321
20250403,515600.SH,1.583,1.295
20250403,515630.SH,1.367,1.119
20250403,515650.SH,1.287,1.053
20250403,515660.SH,5.159,4.221
20250403,515680.SH,1.591,1.301
20250403,515700.SH,1.846,1.51
20250403,515710.SH,0.69,0.564
20250403,515750.SH,1.529,1.251
20250403,515760.SH,1.368,1.12
20250403,515770.SH,1.269,1.039
20250403,515780.SH,1.464,1.198
20250403,515790.SH,0.795,0.651
20250403,515800.SH,1.112,0.91
20250403,515810.SH,1.422,1.164
20250403,515850.SH,1.464,1.198
20250403,515860.SH,1.32,1.08
20250403,515880.SH,1.401,1.147
20250403,515890.SH,1.52,1.244
20250403,515900.SH,1.582,1.294
20250403,515910.SH,0.559,0.457
20250403,515920.SH,0.981,0.803
20250403,515950.SH,0.981,0.803
20250403,515960.SH,0.842,0.689
20250403,515980.SH,1.118,0.914
20250403,515990.SH,1.392,1.139
20250403,516000.SH,1.076,0.88
20250403,516010.SH,1.231,1.007
20250403,516020.SH,0.683,0.559
20250403,516050.SH,0.759,0.621
20250403,516060.SH,0.578,0.473
20250403,516070.SH,0.486,0.398
20250403,516080.SH,0.653,0.535
20250403,516090.SH,0.406,0.332
20250403,516100.SH,1.286,1.052
20250403,516110.SH,1.44,1.178
20250403,516120.SH,0.692,0.566
20250403,516130.SH,0.849,0.695
20250403,516150.SH,1.225,1.003
20250403,516160.SH,2.093,1.713
20250403,516180.SH,0.656,0.536
20250403,516190.SH,1.103,0.903
20250403,516200.SH,1.144,0.936
20250403,516210.SH,1.425,1.166
20250403,516220.SH,0.711,0.581
20250403,516260.SH,0.966,0.79
20250403,516270.SH,0.498,0.408
20250403,516290.SH,0.492,0.402
20250403,516300.SH,2.813,2.301
20250403,516310.SH,1.377,1.127
20250403,516320.SH,0.813,0.665
20250403,516330.SH,1.123,0.919
20250403,516350.SH,0.936,0.766
20250403,516360.SH,0.752,0.616
20250403,516380.SH,0.87,0.712
20250403,516390.SH,0.754,0.617
20250403,516480.SH,0.671,0.549
20250403,516500.SH,0.667,0.545
20250403,516510.SH,1.295,1.059
20250403,516520.SH,1.228,1.004
20250403,516530.SH,0.966,0.79
20250403,516550.SH,0.699,0.572
20250403,516560.SH,0.897,0.734
20250403,516570.SH,0.813,0.665
20250403,516580.SH,0.496,0.406
20250403,516590.SH,1.091,0.893
20250403,516600.SH,0.666,0.545
20250403,516610.SH,0.54,0.442
20250403,516620.SH,1.11,0.908
20250403,516630.SH,1.253,1.025
20250403,516640.SH,0.842,0.689
20250403,516650.SH,1.157,0.947
20250403,516660.SH,0.86,0.704
20250403,516670.SH,0.688,0.563
20250403,516700.SH,1.048,0.858
20250403,516710.SH,0.54,0.442
20250403,516720.SH,0.967,0.791
20250403,516730.SH,1.075,0.879
20250403,516750.SH,0.705,0.577
20250403,516760.SH,0.667,0.545
20250403,516770.SH,1.283,1.049
20250403,516780.SH,1.178,0.964
20250403,516790.SH,0.639,0.523
20250403,516800.SH,1.28,1.048
20250403,516810.SH,0.75,0.614
20250403,516820.SH,0.389,0.319
20250403,516830.SH,0.926,0.758
20250403,516850.SH,0.765,0.626
20250403,516860.SH,1.348,1.103
20250403,516880.SH,0.67,0.548
20250403,516890.SH,0.567,0.464
20250403,516900.SH,0.685,0.561
20250403,516910.SH,1.121,0.917
20250403,516920.SH,0.821,0.671
20250403,516930.SH,0.536,0.438
20250403,516950.SH,1.154,0.944
20250403,516960.SH,0.82,0.671
20250403,516970.SH,1.158,0.948
20250403,516980.SH,1.175,0.961
20250403,517000.SH,0.954,0.78
20250403,517010.SH,1.064,0.87
20250403,517030.SH,1.056,0.864
20250403,517050.SH,0.902,0.738
20250403,517080.SH,0.948,0.776
20250403,517090.SH,1.594,1.304
20250403,517100.SH,0.959,0.785
20250403,517110.SH,0.669,0.547
20250403,517120.SH,0.633,0.518
20250403,517160.SH,0.803,0.657
20250403,517170.SH,0.966,0.79
20250403,517180.SH,1.604,1.312
20250403,517200.SH,0.814,0.666
20250403,517300.SH,0.871,0.713
20250403,517330.SH,0.804,0.658
20250403,517350.SH,0.86,0.704
20250403,517360.SH,1.129,0.923
20250403,517380.SH,0.663,0.543
20250403,517390.SH,1.254,1.026
20250403,517400.SH,1.134,0.928
20250403,517520.SH,1.422,1.164
20250403,517550.SH,0.888,0.726
20250403,517660.SH,1.085,0.887
20250403,517770.SH,1.099,0.899
20250403,517800.SH,0.848,0.694
20250403,517850.SH,0.988,0.808
